L -1432.0000, 2189.0000, 210.0000,  -1433.0000, 2167.0000, 203.0000,  0, 0, 0
L -1433.0000, 2167.0000, 203.0000,  -1435.0000, 2153.0000, 199.0000,  0, 0, 0
L -1435.0000, 2153.0000, 199.0000,  -1436.0000, 2140.0000, 195.0000,  0, 0, 0
L -1436.0000, 2140.0000, 195.0000,  -1438.0000, 2115.0000, 188.0000,  0, 0, 0
L -1438.0000, 2115.0000, 188.0000,  -1419.0000, 2032.0000, 156.0000,  0, 0, 0
L -1419.0000, 2032.0000, 156.0000,  -1373.0000, 1988.0000, 126.0000,  0, 0, 0
L -1373.0000, 1988.0000, 126.0000,  -1344.0000, 1977.0000, 118.0000,  0, 0, 0
L -1344.0000, 1977.0000, 118.0000,  -1327.0000, 1983.0000, 120.0000,  0, 0, 0
L -1327.0000, 1983.0000, 120.0000,  -1296.0000, 1996.0000, 127.0000,  0, 0, 0
L -1296.0000, 1996.0000, 127.0000,  -1102.0000, 1986.0000, 56.0000,  0, 0, 0
L -1102.0000, 1986.0000, 56.0000,  -1005.0000, 1978.0000, 41.0000,  0, 0, 0
L -1005.0000, 1978.0000, 41.0000,  -938.0000, 1969.0000, 14.0000,  0, 0, 0
L -938.0000, 1969.0000, 14.0000,  -834.0000, 1953.0000, 20.0000,  0, 0, 0
L -834.0000, 1953.0000, 20.0000,  -743.0000, 1960.0000, 7.0000,  0, 0, 0
L -743.0000, 1960.0000, 7.0000,  -653.0000, 2006.0000, 10.0000,  0, 0, 0
L -653.0000, 2006.0000, 10.0000,  -641.0000, 2008.0000, 7.0000,  0, 0, 0
L -641.0000, 2008.0000, 7.0000,  -540.0000, 2054.0000, 29.0000,  0, 0, 0
L -540.0000, 2054.0000, 29.0000,  -511.0000, 2077.0000, 0.0000,  0, 0, 0
L -511.0000, 2077.0000, 0.0000,  -453.0000, 2120.0000, 10.0000,  0, 0, 0
L -453.0000, 2120.0000, 10.0000,  -319.0000, 2218.0000, 24.0000,  0, 0, 0
L -319.0000, 2218.0000, 24.0000,  -255.0000, 2251.0000, 12.0000,  0, 0, 0
L -255.0000, 2251.0000, 12.0000,  -132.0000, 2236.0000, 20.0000,  0, 0, 0
L -132.0000, 2236.0000, 20.0000,  -128.0000, 2219.0000, 16.0000,  0, 0, 0
L -128.0000, 2219.0000, 16.0000,  -93.0000, 2189.0000, 3.0000,  0, 0, 0
L -93.0000, 2189.0000, 3.0000,  0.0000, 2131.0000, 4.0000,  0, 0, 0
L 0.0000, 2131.0000, 4.0000,  120.0000, 2061.0000, 3.0000,  0, 0, 0
L 120.0000, 2061.0000, 3.0000,  131.0000, 2040.0000, 7.0000,  0, 0, 0
L 131.0000, 2040.0000, 7.0000,  161.0000, 2003.0000, 25.0000,  0, 0, 0
L 161.0000, 2003.0000, 25.0000,  318.0000, 1950.0000, 16.0000,  0, 0, 0
L 318.0000, 1950.0000, 16.0000,  339.0000, 1951.0000, 21.0000,  0, 0, 0
L 339.0000, 1951.0000, 21.0000,  495.0000, 1980.0000, 8.0000,  0, 0, 0
L 495.0000, 1980.0000, 8.0000,  609.0000, 2015.0000, 27.0000,  0, 0, 0
L 609.0000, 2015.0000, 27.0000,  659.0000, 1983.0000, 41.0000,  0, 0, 0
L 659.0000, 1983.0000, 41.0000,  760.0000, 1893.0000, 28.0000,  0, 0, 0
L 760.0000, 1893.0000, 28.0000,  904.0000, 1823.0000, 17.0000,  0, 0, 0
L 904.0000, 1823.0000, 17.0000,  1044.0000, 1799.0000, 13.0000,  0, 0, 0
L 1044.0000, 1799.0000, 13.0000,  1183.0000, 1807.0000, 33.0000,  0, 0, 0
L 1183.0000, 1807.0000, 33.0000,  1304.0000, 1839.0000, 2.0000,  0, 0, 0
L 1304.0000, 1839.0000, 2.0000,  1440.0000, 1858.0000, 9.0000,  0, 0, 0
L 1440.0000, 1858.0000, 9.0000,  1512.0000, 1795.0000, 19.0000,  0, 0, 0
L 1512.0000, 1795.0000, 19.0000,  1600.0000, 1772.0000, 16.0000,  0, 0, 0
