L -648.0, -903.0, 132.0, -631.0, -909.0, 131.0, 0, 0, 0
L -657.0, -900.0, 133.0, -648.0, -903.0, 132.0, 0, 0, 0
L -682.0, -891.0, 132.0, -657.0, -900.0, 133.0, 0, 0, 0
L -691.0, -888.0, 131.0, -682.0, -891.0, 132.0, 0, 0, 0
L -700.0, -884.0, 130.0, -691.0, -888.0, 131.0, 0, 0, 0
L -713.0, -879.0, 130.0, -700.0, -884.0, 130.0, 0, 0, 0
L -716.0, -878.0, 130.0, -713.0, -879.0, 130.0, 0, 0, 0
L -726.0, -875.0, 132.0, -716.0, -878.0, 130.0, 0, 0, 0
L -735.0, -873.0, 135.0, -726.0, -875.0, 132.0, 0, 0, 0
L -738.0, -872.0, 136.0, -735.0, -873.0, 135.0, 0, 0, 0
L -748.0, -868.0, 142.0, -738.0, -872.0, 136.0, 0, 0, 0
L -764.0, -862.0, 144.0, -748.0, -868.0, 142.0, 0, 0, 0
L -765.0, -862.0, 144.0, -764.0, -862.0, 144.0, 0, 0, 0
L -768.0, -856.0, 146.0, -765.0, -862.0, 144.0, 0, 0, 0
L -769.0, -853.0, 146.0, -768.0, -856.0, 146.0, 0, 0, 0
L -770.0, -849.0, 145.0, -769.0, -853.0, 146.0, 0, 0, 0
L -771.0, -848.0, 145.0, -770.0, -849.0, 145.0, 0, 0, 0
L -771.0, -829.0, 144.0, -771.0, -848.0, 145.0, 0, 0, 0
L -771.0, -827.0, 143.0, -771.0, -829.0, 144.0, 0, 0, 0
L -770.0, -822.0, 141.0, -771.0, -827.0, 143.0, 0, 0, 0
L -769.0, -820.0, 140.0, -770.0, -822.0, 141.0, 0, 0, 0
L -769.0, -818.0, 140.0, -769.0, -820.0, 140.0, 0, 0, 0
L -767.0, -813.0, 139.0, -769.0, -818.0, 140.0, 0, 0, 0
L -766.0, -812.0, 140.0, -767.0, -813.0, 139.0, 0, 0, 0
L -754.0, -796.0, 136.0, -766.0, -812.0, 140.0, 0, 0, 0
L -753.0, -795.0, 136.0, -754.0, -796.0, 136.0, 0, 0, 0
L -750.0, -792.0, 139.0, -753.0, -795.0, 136.0, 0, 0, 0
L -748.0, -790.0, 140.0, -750.0, -792.0, 139.0, 0, 0, 0
L -742.0, -785.0, 139.0, -748.0, -790.0, 140.0, 0, 0, 0
L -741.0, -784.0, 138.0, -742.0, -785.0, 139.0, 0, 0, 0
L -739.0, -782.0, 138.0, -741.0, -784.0, 138.0, 0, 0, 0
L -734.0, -776.0, 139.0, -739.0, -782.0, 138.0, 0, 0, 0
L -729.0, -769.0, 139.0, -734.0, -776.0, 139.0, 0, 0, 0
L -723.0, -762.0, 135.0, -729.0, -769.0, 139.0, 0, 0, 0
L -213.0, 1321.0, 62.0, -231.0, 1335.0, 46.0, 150, 150, 150
L -176.0, 1292.0, 83.0, -213.0, 1321.0, 62.0, 150, 150, 150
L -146.0, 1270.0, 93.0, -176.0, 1292.0, 83.0, 150, 150, 150
L -116.0, 1249.0, 98.0, -146.0, 1270.0, 93.0, 150, 150, 150
L -81.0, 1225.0, 98.0, -116.0, 1249.0, 98.0, 150, 150, 150
L -45.0, 1201.0, 90.0, -81.0, 1225.0, 98.0, 150, 150, 150
L -23.0, 1186.0, 83.0, -45.0, 1201.0, 90.0, 150, 150, 150
L -54.0, 1177.0, 88.0, -38.0, 1167.0, 81.0, 150, 150, 150
L -86.0, 1198.0, 95.0, -54.0, 1177.0, 88.0, 150, 150, 150
L -121.0, 1222.0, 97.0, -86.0, 1198.0, 95.0, 150, 150, 150
L -157.0, 1247.0, 92.0, -121.0, 1222.0, 97.0, 150, 150, 150
L -190.0, 1272.0, 80.0, -157.0, 1247.0, 92.0, 150, 150, 150
L -220.0, 1295.0, 62.0, -190.0, 1272.0, 80.0, 150, 150, 150
L -241.0, 1311.0, 48.0, -220.0, 1295.0, 62.0, 150, 150, 150
L -315.0, 1556.0, 43.0, -337.0, 1556.0, 43.0, 0, 0, 0
L -315.0, 1550.0, 43.0, -315.0, 1556.0, 43.0, 0, 0, 0
L -266.0, 1550.0, 43.0, -315.0, 1550.0, 43.0, 0, 0, 0
L -266.0, 1556.0, 43.0, -266.0, 1550.0, 43.0, 0, 0, 0
L -244.0, 1556.0, 43.0, -266.0, 1556.0, 43.0, 0, 0, 0
L -246.0, 1545.0, 43.0, -244.0, 1556.0, 43.0, 0, 0, 0
L -253.0, 1532.0, 43.0, -246.0, 1545.0, 43.0, 0, 0, 0
L -263.0, 1522.0, 43.0, -253.0, 1532.0, 43.0, 0, 0, 0
L -274.0, 1516.0, 43.0, -263.0, 1522.0, 43.0, 0, 0, 0
L -275.0, 1516.0, 43.0, -274.0, 1516.0, 43.0, 0, 0, 0
L -335.0, 1545.0, 43.0, -337.0, 1556.0, 43.0, 0, 0, 0
L -328.0, 1532.0, 43.0, -335.0, 1545.0, 43.0, 0, 0, 0
L -318.0, 1522.0, 43.0, -328.0, 1532.0, 43.0, 0, 0, 0
L -307.0, 1516.0, 43.0, -318.0, 1522.0, 43.0, 0, 0, 0
L -306.0, 1516.0, 43.0, -307.0, 1516.0, 43.0, 0, 0, 0
L -306.0, 1516.0, 43.0, -306.0, 1384.0, 45.0, 150, 150, 150
L -275.0, 1384.0, 45.0, -275.0, 1516.0, 43.0, 150, 150, 150
L -316.0, 1384.0, 42.0, -302.0, 1384.0, 42.0, 0, 0, 0
L -316.0, 1361.0, 43.0, -316.0, 1384.0, 42.0, 0, 0, 0
L -302.0, 1361.0, 43.0, -316.0, 1361.0, 43.0, 0, 0, 0
L -302.0, 1384.0, 42.0, -302.0, 1361.0, 42.0, 0, 0, 0
L -279.0, 1360.0, 42.0, -279.0, 1384.0, 43.0, 0, 0, 0
L -265.0, 1360.0, 41.0, -279.0, 1360.0, 42.0, 0, 0, 0
L -265.0, 1384.0, 41.0, -265.0, 1360.0, 41.0, 0, 0, 0
L -279.0, 1384.0, 41.0, -265.0, 1384.0, 41.0, 0, 0, 0
L -239.0, 1313.0, 42.0, -247.0, 1301.0, 42.0, 0, 0, 0
L -225.0, 1344.0, 43.0, -233.0, 1332.0, 43.0, 0, 0, 0
L -244.0, 1358.0, 43.0, -225.0, 1344.0, 43.0, 0, 0, 0
L -253.0, 1346.0, 41.0, -244.0, 1358.0, 42.0, 0, 0, 0
L -233.0, 1332.0, 42.0, -253.0, 1346.0, 41.0, 0, 0, 0
L -259.0, 1327.0, 43.0, -239.0, 1313.0, 42.0, 0, 0, 0
L -267.0, 1315.0, 42.0, -259.0, 1327.0, 43.0, 0, 0, 0
L -247.0, 1301.0, 42.0, -267.0, 1315.0, 42.0, 0, 0, 0
L -319.0, 1297.0, 39.0, -327.0, 1308.0, 40.0, 0, 0, 0
L -300.0, 1311.0, 40.0, -319.0, 1297.0, 39.0, 0, 0, 0
L -308.0, 1322.0, 40.0, -300.0, 1311.0, 40.0, 0, 0, 0
L -327.0, 1308.0, 42.0, -308.0, 1322.0, 40.0, 0, 0, 0
L -349.0, 1331.0, 44.0, -339.0, 1321.0, 44.0, 0, 0, 0
L -333.0, 1347.0, 43.0, -349.0, 1331.0, 44.0, 0, 0, 0
L -323.0, 1337.0, 43.0, -333.0, 1347.0, 43.0, 0, 0, 0
L -339.0, 1321.0, 43.0, -323.0, 1337.0, 43.0, 0, 0, 0
L -359.0, 1313.0, 71.0, -340.0, 1322.0, 57.0, 150, 150, 150
