L -253.0, -1129.0, 118.0, -265.0, -1155.0, 118.0, 255, 0, 0
L -265.0, -1155.0, 118.0, -268.0, -1171.0, 118.0, 255, 0, 0
L -268.0, -1171.0, 118.0, -278.0, -1173.0, 118.0, 255, 0, 0
L -278.0, -1162.0, 118.0, -271.0, -1149.0, 118.0, 255, 0, 0
L -271.0, -1149.0, 118.0, -252.0, -1099.0, 118.0, 255, 0, 0
L -306.0, -1023.0, 1788.0, -306.0, -1023.0, 1787.0, 0, 0, 0
L -54.0, -310.0, 355.0, -26.0, -310.0, 355.0, 0, 255, 255
L -26.0, -310.0, 355.0, -25.0, -280.0, 355.0, 0, 255, 255
L -25.0, -280.0, 355.0, -40.0, -265.0, 355.0, 0, 255, 255
L -40.0, -265.0, 355.0, -40.0, -253.0, 355.0, 0, 255, 255
L -40.0, -253.0, 355.0, -27.0, -240.0, 355.0, 0, 255, 255
L -27.0, -240.0, 355.0, -15.0, -240.0, 355.0, 0, 255, 255
L -15.0, -240.0, 355.0, -2.0, -253.0, 355.0, 0, 255, 255
L -2.0, -253.0, 355.0, -2.0, -265.0, 355.0, 0, 255, 255
L -2.0, -265.0, 355.0, -17.0, -278.0, 355.0, 0, 255, 255
L -17.0, -278.0, 355.0, -17.0, -308.0, 355.0, 0, 255, 255
L -17.0, -308.0, 355.0, 11.0, -310.0, 355.0, 0, 255, 255
L 11.0, -310.0, 355.0, 11.0, -362.0, 355.0, 0, 255, 255
L 11.0, -362.0, 355.0, -14.0, -362.0, 355.0, 0, 255, 255
L -14.0, -362.0, 355.0, -16.0, -388.0, 355.0, 0, 255, 255
L -16.0, -388.0, 355.0, -18.0, -393.0, 355.0, 0, 255, 255
L -18.0, -393.0, 355.0, 9.0, -394.0, 355.0, 0, 255, 255
L 9.0, -394.0, 355.0, 25.0, -394.0, 355.0, 0, 255, 255
L 25.0, -394.0, 355.0, 25.0, -460.0, 355.0, 0, 255, 255
L 25.0, -460.0, 355.0, -86.0, -460.0, 355.0, 0, 255, 255
L -86.0, -460.0, 355.0, -88.0, -534.0, 355.0, 0, 255, 255
L -88.0, -534.0, 355.0, -11.0, -534.0, 355.0, 0, 255, 255
L -11.0, -534.0, 355.0, 1.0, -525.0, 348.0, 0, 255, 255
